Observation id,Boccia319 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia319.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-22 16:15:56,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
65.902,Boccia319.MP4,86.340,23.98,Boccia 319,start of trial,,,POINT
83.652,Boccia319.MP4,86.340,23.98,Boccia 319,end of trial,,,POINT
