Observation id,Boccia283M_2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia283_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-26 14:31:34,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
36.322,Boccia283_2.MP4,203.290,23.98,Boccia 283M,start of trial,,,POINT
95.894,Boccia283_2.MP4,203.290,23.98,Boccia 283M,end of trial,,,POINT
