Observation id,Boccia309,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia309.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-06 19:48:10,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
9.114,Boccia309.MP4,45.590,23.98,Boccia 309,start of trial,,,POINT
13.111,Boccia309.MP4,45.590,23.98,Boccia 309,end of trial,,,POINT
