Observation id,BILS AMR 02_2 b2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,BILS AMR 02_2 b2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-10-10 20:47:58,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
4.321,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,start of trial,,,POINT
5.074,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,chest out of view,,,START
5.074,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,throat out of view,,,START
5.322,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
5.571,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
5.572,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
11.211,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
11.277,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
11.278,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
13.084,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
13.085,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
13.085,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
18.659,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
19.098,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
19.099,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
20.821,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
21.020,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
21.021,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
21.088,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
26.580,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,throat out of view,,,STOP
37.348,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
37.349,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,hbn,POINT
38.083,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
44.081,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
53.581,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
53.599,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
60.527,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
61.395,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
61.594,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
61.595,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
61.795,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
70.142,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
70.143,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,hbn,POINT
70.636,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
81.898,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,gular pump,,,POINT
82.656,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
83.399,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
83.400,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
83.401,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
84.653,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
84.654,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,lbn,POINT
86.405,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,START
86.406,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,exhale,,,STOP
86.406,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,reinhale,,hbn,POINT
88.147,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,chest out of view,,,STOP
88.147,BILS AMR 02_2 b2.MP4,90.090,29.97,BILS AMR 02,end of trial,,,POINT
