Observation id,Boccia313,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia313.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-06 20:23:00,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
171.519,Boccia313.MP4,234.030,23.98,Boccia 313,start of trial,,,POINT
173.774,Boccia313.MP4,234.030,23.98,Boccia 313,end of trial,,,POINT
