Observation id,Boccia137 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia137 2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-27 15:01:10,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
39.960,Boccia137 2.MP4,262.200,14.99,Boccia 137,start of trial,,,POINT
41.620,Boccia137 2.MP4,262.200,14.99,Boccia 137,chest out of view,,,START
120.617,Boccia137 2.MP4,262.200,14.99,Boccia 137,chest out of view,,,STOP
120.617,Boccia137 2.MP4,262.200,14.99,Boccia 137,end of trial,,,POINT
