Observation id,Boccia319M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia319.MP4,,,,,,,
,,,,,,,,
Observation date,2019-05-02 21:13:47,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
29.640,Boccia319.MP4,48.590,23.98,Boccia 319M,start of trial,,,POINT
35.386,Boccia319.MP4,48.590,23.98,Boccia 319M,end of trial,,,POINT
