Observation id,Boccia332M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia332.MP4,,,,,,,
,,,,,,,,
Observation date,2019-05-04 22:42:10,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
31.568,Boccia332.MP4,51.930,23.98,Boccia 332M,start of trial,,,POINT
35.889,Boccia332.MP4,51.930,23.98,Boccia 332M,exhale,,,START
44.137,Boccia332.MP4,51.930,23.98,Boccia 332M,end of trial,,,POINT
44.137,Boccia332.MP4,51.930,23.98,Boccia 332M,exhale,,,STOP
