Observation id,Boccia253M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia253.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-04 21:20:14,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
387.198,Boccia253.MP4,516.140,23.98,Boccia 253M,start of trial,,,POINT
422.497,Boccia253.MP4,516.140,23.98,Boccia 253M,end of trial,,,POINT
