Observation id,Boccia323M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia323.MP4,,,,,,,
,,,,,,,,
Observation date,2019-05-02 22:23:07,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
84.937,Boccia323.MP4,114.200,23.98,Boccia 323M,chest out of view,,,START
84.937,Boccia323.MP4,114.200,23.98,Boccia 323M,exhale,,,START
84.937,Boccia323.MP4,114.200,23.98,Boccia 323M,start of trial,,,POINT
93.938,Boccia323.MP4,114.200,23.98,Boccia 323M,chest out of view,,,STOP
93.938,Boccia323.MP4,114.200,23.98,Boccia 323M,end of trial,,,POINT
93.938,Boccia323.MP4,114.200,23.98,Boccia 323M,exhale,,,STOP
