Observation id,Boccia 225 dunk,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia225 dunk.MP4,,,,,,,
,,,,,,,,
Observation date,2019-01-24 18:08:41,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
12.111,Boccia225 dunk.MP4,71.400,23.98,Boccia 225,start of trial,,,POINT
58.612,Boccia225 dunk.MP4,71.400,23.98,Boccia 225,end of trial,,,POINT
