Observation id,Boccia283M_3,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia283_3.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-26 16:16:31,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
32.068,Boccia283_3.MP4,173.050,23.98,Boccia 283M,chest out of view,,,START
32.068,Boccia283_3.MP4,173.050,23.98,Boccia 283M,start of trial,,,POINT
67.156,Boccia283_3.MP4,173.050,23.98,Boccia 283M,chest out of view,,,STOP
67.156,Boccia283_3.MP4,173.050,23.98,Boccia 283M,end of trial,,,POINT
