Observation id,Boccia313M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia313.MP4,,,,,,,
,,,,,,,,
Observation date,2019-05-02 20:21:36,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
23.170,Boccia313.MP4,76.410,23.98,Boccia 313M,start of trial,,,POINT
41.146,Boccia313.MP4,76.410,23.98,Boccia 313M,gular pump,,,POINT
43.147,Boccia313.MP4,76.410,23.98,Boccia 313M,end of trial,,,POINT
