Observation id,Boccia256M dunk,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia256 dunk.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-08 09:25:40,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
7.465,Boccia256 dunk.MP4,179.350,23.98,Boccia 256M,exhale,,,START
7.465,Boccia256 dunk.MP4,179.350,23.98,Boccia 256M,start of trial,,,POINT
86.876,Boccia256 dunk.MP4,179.350,23.98,Boccia 256M,end of trial,,,POINT
86.876,Boccia256 dunk.MP4,179.350,23.98,Boccia 256M,exhale,,,STOP
