Observation id,Boccia313M 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia313.MP4,,,,,,,
,,,,,,,,
Observation date,2019-05-02 20:28:22,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
54.587,Boccia313.MP4,76.410,23.98,Boccia 313M,start of trial,,,POINT
73.666,Boccia313.MP4,76.410,23.98,Boccia 313M,end of trial,,,POINT
