Observation id,MORE LOF 03_2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,MORE LOF 03_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-10-08 20:45:23,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
7.573,MORE LOF 03_2.MP4,18.020,29.97,MORE LOF 03,start of trial,,,POINT
14.076,MORE LOF 03_2.MP4,18.020,29.97,MORE LOF 03,end of trial,,,POINT
