Observation id,BILS KT 04 b4,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,BILS KT 04 b4.MP4,,,,,,,
,,,,,,,,
Observation date,2019-10-17 18:54:25,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
63.355,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,chest out of view,,,START
63.355,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,start of trial,,,POINT
63.430,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
63.496,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
63.497,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,bubble release,,,POINT
63.564,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
63.629,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
63.630,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,bubble release,,,POINT
63.630,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
63.696,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
63.697,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,bubble release,,,POINT
63.697,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
63.829,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
63.830,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,bubble release,,,POINT
64.633,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
65.133,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,gular pump,,,POINT
98.384,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
98.385,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,bubble release,,,POINT
122.623,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
123.022,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
123.023,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
132.199,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
132.698,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
132.699,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
139.453,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
139.699,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,gular pump,,,POINT
140.451,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
140.452,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
142.809,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
143.342,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
143.343,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
149.718,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
150.715,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
150.716,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
152.216,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,START
160.225,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
162.978,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
167.229,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
173.229,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
175.979,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
181.238,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
186.738,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
190.983,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
197.239,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
201.736,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
204.987,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
205.136,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,gular pump,,,POINT
210.989,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
217.735,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,gular pump,,,POINT
218.236,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
223.040,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
230.036,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,reinhale,,toh,POINT
236.037,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,chest out of view,,,STOP
236.037,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,end of trial,,,POINT
236.037,BILS KT 04 b4.MP4,326.330,29.97,BILS KT 04,exhale,,,STOP
