Observation id,MILP DLM 05_2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-09-26 16:16:24,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
7.261,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,start of trial,,,POINT
11.019,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,exhale,,,START
41.729,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,gular pump,,,POINT
78.770,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,chest,,,POINT
78.770,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,gular pump,,,POINT
98.801,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,chest,,,POINT
98.801,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,gular pump,,,POINT
101.801,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,end of trial,,,POINT
101.801,E:/2019 Ecuador Videos/Submersion Trials/2019-05-25/Batch 1/CLIP/MILP DLM 05_2.MP4,105.110,119.88,MILP DLM 05,exhale,,,STOP
