Observation id,Boccia290M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia290.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-29 13:56:44,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
9.110,Boccia290.MP4,29.820,23.98,Boccia 290M,start of trial,,,POINT
15.365,Boccia290.MP4,29.820,23.98,Boccia 290M,end of trial,,,POINT
