Observation id,Boccia234M_2 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,D:/Mexico rebreathing videos/Boccia234_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-31 02:38:35,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
62.168,D:/Mexico rebreathing videos/Boccia234_2.MP4,111.190,23.98,Boccia 234M,start of trial,,,POINT
76.433,D:/Mexico rebreathing videos/Boccia234_2.MP4,111.190,23.98,Boccia 234M,gular pump,,,POINT
102.206,D:/Mexico rebreathing videos/Boccia234_2.MP4,111.190,23.98,Boccia 234M,gular pump,,,POINT
103.455,D:/Mexico rebreathing videos/Boccia234_2.MP4,111.190,23.98,Boccia 234M,end of trial,,,POINT
