Observation id,Boccia258M_2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia258_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-08 20:45:42,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
58.340,Boccia258_2.MP4,149.400,23.98,Boccia 258M,start of trial,,,POINT
66.918,Boccia258_2.MP4,149.400,23.98,Boccia 258M,gular pump,,,POINT
76.783,Boccia258_2.MP4,149.400,23.98,Boccia 258M,end of trial,,,POINT
