Observation id,Boccia308 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia308.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-06 19:45:09,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
24.520,Boccia308.MP4,100.180,23.98,Boccia 308,start of trial,,,POINT
59.670,Boccia308.MP4,100.180,23.98,Boccia 308,end of trial,,,POINT
