Observation id,Boccia258M_2 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia258_2.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-08 20:49:42,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
103.169,Boccia258_2.MP4,149.400,23.98,Boccia 258M,start of trial,,,POINT
138.211,Boccia258_2.MP4,149.400,23.98,Boccia 258M,end of trial,,,POINT
