Observation id,Boccia238M 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia238.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-01 16:28:01,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
244.341,Boccia238.MP4,402.030,23.98,Boccia 238M,start of trial,,,POINT
262.364,Boccia238.MP4,402.030,23.98,Boccia 238M,gular pump,,,POINT
265.555,Boccia238.MP4,402.030,23.98,Boccia 238M,exhale,,,START
266.138,Boccia238.MP4,402.030,23.98,Boccia 238M,end of trial,,,POINT
266.138,Boccia238.MP4,402.030,23.98,Boccia 238M,exhale,,,STOP
