Observation id,Boccia303M,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia303.MP4,,,,,,,
,,,,,,,,
Observation date,2019-04-30 01:12:12,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
22.811,Boccia303.MP4,67.820,23.98,Boccia 303M,start of trial,,,POINT
22.875,Boccia303.MP4,67.820,23.98,Boccia 303M,exhale,,,START
36.639,Boccia303.MP4,67.820,23.98,Boccia 303M,end of trial,,,POINT
36.639,Boccia303.MP4,67.820,23.98,Boccia 303M,exhale,,,STOP
