Observation id,Boccia303 2,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia303.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-06 19:19:18,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
23.561,Boccia303.MP4,29.650,23.98,Boccia 303,start of trial,,,POINT
26.632,Boccia303.MP4,29.650,23.98,Boccia 303,end of trial,,,POINT
