Observation id,Boccia137,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,Boccia137.MP4,,,,,,,
,,,,,,,,
Observation date,2019-03-27 14:56:22,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0.0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
0.000,Boccia137.MP4,4.740,14.99,Boccia 137,start of trial,,,POINT
4.101,Boccia137.MP4,4.740,14.99,Boccia 137,end of trial,,,POINT
